cruise,event_code,datetime_utc,date,year,month,day_of_year,latitude,longitude,obs_quality,visibility_mi,precipitation,cloud_pct,wind_dir_deg,wind_speed_kt,beaufort,swell_ft,is_sighting,is_cetacean,is_large_whale,species_code,species_common,species_scientific,species_group,count_best,count_min,count_max,calf_count,behavior_primary,cue,is_on_effort,is_on_transect,ship_heading_deg,sighting_bearing_deg,comments
CalCOFI0501NH,PINN,2005-01-19 00:55:00,2005-01-19,2005,1,19,34.90867,-121.16633,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,9,,True,True,60.0,62.0,
CalCOFI0501NH,PINN,2005-01-20 00:26:00,2005-01-20,2005,1,20,33.70817,-118.75383,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,False,115.0,81.0,
CalCOFI0504NH,PINN,2005-04-15 21:18:00,2005-04-15,2005,4,105,33.00117,-117.32967,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,1,,True,False,335.0,245.0,
CalCOFI0504NH,PINN,2005-04-15 21:21:00,2005-04-15,2005,4,105,33.00633,-117.3325,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,False,335.0,297.0,
CalCOFI0504NH,PINN,2005-04-15 21:29:00,2005-04-15,2005,4,105,33.02633,-117.34317,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,False,335.0,290.0,
CalCOFI0504NH,PINN,2005-04-15 21:50:00,2005-04-15,2005,4,105,33.08217,-117.373,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,False,335.0,300.0,
CalCOFI0504NH,PINN,2005-04-15 22:57:00,2005-04-15,2005,4,105,33.245,-117.463,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,False,340.0,330.0,
CalCOFI0504NH,PINN,2005-04-16 00:02:00,2005-04-16,2005,4,106,33.17833,-117.45883,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,2.0,,,0.0,1,,True,False,168.0,164.0,
CalCOFI0504NH,PINN,2005-04-16 00:23:00,2005-04-16,2005,4,106,33.10883,-117.4405,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,False,170.0,252.0,
CalCOFI0504NH,PINN,2005-04-16 00:35:00,2005-04-16,2005,4,106,33.07667,-117.43283,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,False,172.0,240.0,
CalCOFI0504NH,PINN,2005-04-16 01:01:00,2005-04-16,2005,4,106,32.996,-117.4135,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,,,True,False,171.0,166.0,"CU was porpoising.
Ship changing course to 270 degrees to avoid navy vessel."
CalCOFI0504NH,PINN,2005-04-16 19:52:00,2005-04-16,2005,4,106,32.296,-118.64617,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,2.0,,,0.0,3,,True,True,242.0,282.0,Laying in kelp bed.
CalCOFI0504NH,PINN,2005-04-16 21:04:00,2005-04-16,2005,4,106,32.19533,-118.8605,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,3,,True,True,258.0,323.0,Laying in kelp.
CalCOFI0504NH,PINN,2005-04-17 16:04:00,2005-04-17,2005,4,107,31.3315,-120.61467,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,1,,True,True,241.0,316.0,
CalCOFI0504NH,PINN,2005-04-20 17:10:00,2005-04-20,2005,4,110,32.37117,-120.0585,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,1,,True,True,60.0,82.0,
CalCOFI0504NH,PINN,2005-04-20 17:31:00,2005-04-20,2005,4,110,32.40033,-119.99617,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,3,,True,True,57.0,180.0,
CalCOFI0504NH,PINN,2005-04-21 16:37:00,2005-04-21,2005,4,111,33.2645,-118.23167,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,4.0,,,0.0,1,,True,True,58.0,25.0,
CalCOFI0504NH,PINN,2005-04-22 01:29:00,2005-04-22,2005,4,112,33.57783,-117.96167,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,4.0,,,0.0,1,,True,False,310.0,342.0,
CalCOFI0504NH,PINN,2005-04-22 17:26:00,2005-04-22,2005,4,112,33.54333,-119.19567,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,1,,True,True,243.0,178.0,
CalCOFI0504NH,PINN,2005-04-22 17:36:00,2005-04-22,2005,4,112,33.5305,-119.22517,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,2,,True,True,243.0,154.0,Porpoising
CalCOFI0504NH,PINN,2005-04-22 20:48:00,2005-04-22,2005,4,112,33.44233,-119.37967,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,245.0,272.0,
CalCOFI0504NH,PINN,2005-04-22 20:49:00,2005-04-22,2005,4,112,33.442,-119.3805,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,245.0,155.0,
CalCOFI0504NH,PINN,2005-04-22 20:53:00,2005-04-22,2005,4,112,33.436,-119.393,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,9.0,,,0.0,1,,True,True,245.0,267.0,
CalCOFI0504NH,PINN,2005-04-22 20:54:00,2005-04-22,2005,4,112,33.43467,-119.39583,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,244.0,156.0,
CalCOFI0504NH,PINN,2005-04-22 20:58:00,2005-04-22,2005,4,112,33.4275,-119.41117,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,245.0,338.0,
CalCOFI0504NH,PINN,2005-04-22 21:02:00,2005-04-22,2005,4,112,33.42333,-119.42033,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,1,,True,True,245.0,191.0,
CalCOFI0504NH,PINN,2005-04-22 21:10:00,2005-04-22,2005,4,112,33.41217,-119.44367,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,3,,True,True,245.0,222.0,
CalCOFI0504NH,PINN,2005-04-22 21:10:00,2005-04-22,2005,4,112,33.41217,-119.44367,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,245.0,279.0,
CalCOFI0504NH,PINN,2005-04-22 21:38:00,2005-04-22,2005,4,112,33.391,-119.45383,E,10.0,PC,50.0,,,1.0,2.0,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,6.0,,,0.0,1,,True,False,130.0,215.0,OFF EFFORT SIGHTING
CalCOFI0504NH,PINN,2005-04-22 22:23:00,2005-04-22,2005,4,112,33.47067,-119.5615,E,10.0,PC,40.0,,,1.0,2.0,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,12.0,,,0.0,9,,True,False,305.0,263.0,OFF EFFORT SIGHTING
CalCOFI0504NH,PINN,2005-04-22 23:36:00,2005-04-22,2005,4,112,33.61483,-119.7625,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,False,313.0,345.0,OFF EFFORT SIGHTING
CalCOFI0504NH,PINN,2005-04-23 14:27:00,2005-04-23,2005,4,113,33.31683,-121.31133,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,235.0,300.0,
CalCOFI0504NH,PINN,2005-04-23 20:13:00,2005-04-23,2005,4,113,33.08233,-121.77083,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,246.0,192.0,
CalCOFI0504NH,PINN,2005-04-23 20:14:00,2005-04-23,2005,4,113,33.082,-121.7715,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,246.0,322.0,
CalCOFI0504NH,PINN,2005-04-23 20:40:00,2005-04-23,2005,4,113,33.04433,-121.858,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,242.0,20.0,
CalCOFI0504NH,PINN,2005-04-23 21:16:00,2005-04-23,2005,4,113,32.9885,-121.96683,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,1,,True,True,237.0,169.0,
CalCOFI0504NH,PINN,2005-04-26 21:28:00,2005-04-26,2005,4,116,34.20383,-119.45967,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,59.0,66.0,
CalCOFI0504NH,PINN,2005-04-27 02:08:00,2005-04-27,2005,4,117,34.33683,-119.60567,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,8.0,,,0.0,3,,True,False,292.0,202.0,resting on metal buoys by oil rigs
CalCOFI0504NH,PINN,2005-04-27 16:21:00,2005-04-27,2005,4,117,34.33683,-120.81917,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,234.0,202.0,
CalCOFI0504NH,PINN,2005-04-27 16:56:00,2005-04-27,2005,4,117,34.285,-120.916,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,1,,True,True,230.0,147.0,
CalCOFI0504NH,PINN,2005-04-27 17:01:00,2005-04-27,2005,4,117,34.26917,-120.93517,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,2.0,,,0.0,1,,True,True,232.0,292.0,
CalCOFI0504NH,PINN,2005-04-27 17:15:00,2005-04-27,2005,4,117,34.25433,-120.97267,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,5.0,,,0.0,1,,True,True,232.0,275.0,
CalCOFI0504NH,PINN,2005-04-27 17:25:00,2005-04-27,2005,4,117,34.2245,-121.0145,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,11.0,,,0.0,1,,True,True,233.0,285.0,
CalCOFI0504NH,PINN,2005-04-27 17:37:00,2005-04-27,2005,4,117,34.217,-121.03417,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,232.0,145.0,
CalCOFI0504NH,PINN,2005-04-29 20:04:00,2005-04-29,2005,4,119,34.218,-122.6035,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,60.0,310.0,
CalCOFI0504NH,PINN,2005-04-29 20:35:00,2005-04-29,2005,4,119,34.262,-122.50767,,,,,,,,,True,True,True,MA,Mesoplodon sp.,Mesoplodon sp.,large_whale,1.0,,,0.0,3,,True,True,60.0,81.0,
CalCOFI0504NH,PINN,2005-04-29 21:41:00,2005-04-29,2005,4,119,34.36417,-122.30367,,,,,,,,,True,True,True,MA,Mesoplodon sp.,Mesoplodon sp.,large_whale,1.0,,,0.0,3,,True,True,57.0,88.0,
CalCOFI0507NH,PINN,2005-07-02 19:55:00,2005-07-02,2005,7,183,32.249,-118.73783,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,,,,0.0,3,,True,True,239.0,167.0,sunning themselves
CalCOFI0507NH,PINN,2005-07-06 18:23:00,2005-07-06,2005,7,187,32.5585,-119.66467,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,2.0,,,,0,,True,True,45.0,15.0,"One individual on port side, one on starboard"
CalCOFI0507NH,PINN,2005-07-06 22:51:00,2005-07-06,2005,7,187,32.7285,-119.31967,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,,,True,True,49.0,24.0,Young male.
CalCOFI0507NH,PINN,2005-07-06 23:14:00,2005-07-06,2005,7,187,32.7595,-119.24933,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,,,True,True,51.0,106.0,
CalCOFI0507NH,PINN,2005-07-06 23:21:00,2005-07-06,2005,7,187,32.7695,-119.227,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,0,,True,True,50.0,355.0,
CalCOFI0507NH,PINN,2005-07-07 00:10:00,2005-07-07,2005,7,188,32.836,-119.09367,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,8,,True,True,45.0,88.0,Porpoising
CalCOFI0507NH,PINN,2005-07-07 00:38:00,2005-07-07,2005,7,188,32.88883,-118.99733,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,2.0,,,0.0,1,,True,True,44.0,90.0,
CalCOFI0507NH,PINN,2005-07-08 13:15:00,2005-07-08,2005,7,189,33.55117,-119.2185,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,4.0,,,0.0,3,,True,True,210.0,300.0,
CalCOFI0507NH,PINN,2005-07-08 13:25:00,2005-07-08,2005,7,189,33.53617,-119.2595,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,3.0,,,0.0,1,,True,True,212.0,207.0,GPS may have given wrong reading
CalCOFI0507NH,PINN,2005-07-11 14:28:00,2005-07-11,2005,7,192,33.05067,-121.80683,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,0,,True,True,51.0,6.0,
CalCOFI0507NH,PINN,2005-07-12 01:53:00,2005-07-12,2005,7,193,33.654,-120.642,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,3,,True,True,50.0,130.0,ROLLING AND SHOWING REAR FLIPPERS
CalCOFI0507NH,PINN,2005-07-12 20:55:00,2005-07-12,2005,7,193,34.40533,-119.798,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,2.0,,,0.0,0,,True,False,288.0,253.0,
CalCOFI0507NH,PINN,2005-07-12 21:44:00,2005-07-12,2005,7,193,34.37867,-119.85033,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,0,,True,False,222.0,182.0,
CalCOFI0507NH,PINN,2005-07-13 14:42:00,2005-07-13,2005,7,194,34.141,-121.25817,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,3,,True,True,214.0,168.0,
CalCOFI0507NH,PINN,2005-07-13 16:06:00,2005-07-13,2005,7,194,33.995,-121.50267,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,14,,True,True,218.0,243.0,
CalCOFI0507NH,PINN,2005-07-13 16:54:00,2005-07-13,2005,7,194,33.91933,-121.64617,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,14,,True,True,223.0,188.0,
CalCOFI0507NH,PINN,2005-07-13 20:54:00,2005-07-13,2005,7,194,33.7905,-121.93817,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,0,,True,True,220.0,185.0,
CalCOFI0507NH,PINN,2005-07-13 21:40:00,2005-07-13,2005,7,194,33.70017,-122.06667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,231.0,286.0,
CalCOFI0507NH,PINN,2005-07-16 00:31:00,2005-07-16,2005,7,197,34.77483,-121.51,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,51.0,116.0,
CalCOFI0507NH,PINN,2005-07-16 00:41:00,2005-07-16,2005,7,197,34.78817,-121.47933,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,0,,True,True,45.0,325.0,
CalCOFI0507NH,PINN,2005-07-16 00:52:00,2005-07-16,2005,7,197,34.8035,-121.44533,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,1.0,,,0.0,3,,True,True,47.0,352.0,
CalCOFI0511NH,PINN,2005-11-09 21:28:00,2005-11-09,2005,11,313,32.32983,-120.19617,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,60.0,357.0,
CalCOFI0511NH,PINN,2005-11-10 14:15:00,2005-11-10,2005,11,314,33.18167,-118.399,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,4,,True,True,79.0,121.0,feeding with dolphins in S#13
CalCOFI0511NH,PINN,2005-11-10 19:48:00,2005-11-10,2005,11,314,33.2695,-118.18817,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,58.0,30.0,
CalCOFI0511NH,PINN,2005-11-10 19:50:00,2005-11-10,2005,11,314,33.27183,-118.18383,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,58.0,40.0,
CalCOFI0511NH,PINN,2005-11-11 15:23:00,2005-11-11,2005,11,315,33.78783,-118.74217,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,2,,True,True,235.0,263.0,
CalCOFI0511NH,PINN,2005-11-11 16:24:00,2005-11-11,2005,11,315,33.691,-118.91583,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,11.0,0.0,3,,True,True,235.0,300.0,
CalCOFI0511NH,PINN,2005-11-11 16:33:00,2005-11-11,2005,11,315,33.67667,-118.9415,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,13.0,0.0,3,,True,True,235.0,245.0,In kelp
CalCOFI0511NH,PINN,2005-11-11 19:55:00,2005-11-11,2005,11,315,33.63133,-119.07533,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,6.0,,15.0,0.0,2,,True,True,235.0,258.0,Porpoising
CalCOFI0511NH,PINN,2005-11-11 20:04:00,2005-11-11,2005,11,315,33.61717,-119.09967,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,3.0,,10.0,0.0,3,,True,True,235.0,300.0,
CalCOFI0511NH,PINN,2005-11-11 20:10:00,2005-11-11,2005,11,315,33.60633,-119.11817,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,2,,True,True,235.0,325.0,
CalCOFI0511NH,PINN,2005-11-11 20:40:00,2005-11-11,2005,11,315,33.55467,-119.20567,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,True,235.0,260.0,
CalCOFI0511NH,PINN,2005-11-11 20:49:00,2005-11-11,2005,11,315,33.53933,-119.23083,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,12.0,0.0,3,,True,True,235.0,153.0,
CalCOFI0511NH,PINN,2005-11-15 20:36:00,2005-11-15,2005,11,319,33.40167,-121.16467,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,61.0,332.0,
CalCOFI0511NH,PINN,2005-11-17 00:25:00,2005-11-17,2005,11,321,34.39183,-119.78333,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,317.0,47.0,
CalCOFI0602JD,PINN,2006-02-09 17:24:00,2006-02-09,2006,2,40,32.88666667,-119.001,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,3,,True,True,61.0,151.0,
CalCOFI0602JD,PINN,2006-02-09 21:05:00,2006-02-09,2006,2,40,32.99866667,-118.8185,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,75.0,70.0,80.0,0.0,2,,True,True,59.0,64.0,"Porpoising, lg. flock of birds associated, 200-300."
CalCOFI0602JD,PINN,2006-02-09 21:35:00,2006-02-09,2006,2,40,33.04233333,-118.7286667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,15.0,,,0.0,2,,True,True,63.0,348.0,Porpoising.
CalCOFI0602JD,PINN,2006-02-09 21:46:00,2006-02-09,2006,2,40,33.05816667,-118.6925,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,4.0,,,0.0,2,,True,True,63.0,53.0,
CalCOFI0602JD,PINN,2006-02-09 22:26:00,2006-02-09,2006,2,40,33.10333333,-118.5713333,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,20.0,,,0.0,2,,True,True,66.0,71.0,"With Dd, birds associated."
CalCOFI0602JD,PINN,2006-02-09 22:33:00,2006-02-09,2006,2,40,33.11133333,-118.5483333,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,10.0,,,0.0,3,,True,True,71.0,141.0,
CalCOFI0602JD,PINN,2006-02-10 18:21:00,2006-02-10,2006,2,41,33.57333333,-117.9076667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,1,,True,False,299.0,339.0,
CalCOFI0602JD,PINN,2006-02-10 18:34:00,2006-02-10,2006,2,41,33.5935,-117.949,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,7.0,,,0.0,3,,True,False,301.0,221.0,Resting on buoy.
CalCOFI0602JD,PINN,2006-02-11 15:53:00,2006-02-11,2006,2,42,33.4205,-119.4623333,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,3,,True,True,241.0,191.0,
CalCOFI0602JD,PINN,2006-02-11 16:00:00,2006-02-11,2006,2,42,33.41,-119.4845,,,,,,,,,True,True,False,CU,Cephalorhynchus sp.,Cephalorhynchus sp.,dolphin,2.0,,,0.0,1,,True,True,240.0,330.0,
CalCOFI0602JD,PINN,2006-02-11 16:15:00,2006-02-11,2006,2,42,33.38916667,-119.5275,,,,,,,,,True,True,True,MA,Mesoplodon sp.,Mesoplodon sp.,large_whale,1.0,,,0.0,3,,True,True,240.0,150.0,
CalCOFI0602JD,PINN,2006-02-11 16:20:00,2006-02-11,2006,2,42,33.38233333,-119.5415,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,7.0,,,0.0,2,,True,True,240.0,205.0,Porpoising then stationary.
CalCOFI0602JD,PINN,2006-02-11 16:25:00,2006-02-11,2006,2,42,33.37466667,-119.5566667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,24.0,,,0.0,3,,True,True,238.0,218.0,2 groups.
CalCOFI0602JD,PINN,2006-02-11 16:31:00,2006-02-11,2006,2,42,33.365,-119.5748333,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,2.0,,,0.0,1,,True,True,238.0,208.0,
CalCOFI0602JD,PINN,2006-02-11 16:33:00,2006-02-11,2006,2,42,33.36283333,-119.5821667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,12.0,,,0.0,2,,True,True,238.0,263.0,
CalCOFI0602JD,PINN,2006-02-11 16:33:00,2006-02-11,2006,2,42,33.36283333,-119.5821667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,40.0,,,0.0,2,,True,True,238.0,218.0,
CalCOFI0602JD,PINN,2006-02-11 16:37:00,2006-02-11,2006,2,42,33.35633333,-119.5915,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,140.0,120.0,160.0,0.0,2,,True,True,240.0,295.0,One large group.
CalCOFI0602JD,PINN,2006-02-11 16:40:00,2006-02-11,2006,2,42,33.35233333,-119.5998333,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,50.0,,,0.0,1,,True,True,240.0,195.0,"Multiple groups, (5)."
CalCOFI0602JD,PINN,2006-02-11 16:46:00,2006-02-11,2006,2,42,33.3435,-119.6181667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,5.0,,,0.0,2,,True,True,240.0,225.0,Spread out.
CalCOFI0602JD,PINN,2006-02-11 16:50:00,2006-02-11,2006,2,42,33.33833333,-119.6288333,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,16.0,,,0.0,1,,True,True,240.0,273.0,
CalCOFI0602JD,PINN,2006-02-11 16:52:00,2006-02-11,2006,2,42,33.3355,-119.6351667,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,170.0,160.0,180.0,0.0,1,,True,True,240.0,218.0,4 groups.
CalCOFI0602JD,PINN,2006-02-11 16:58:00,2006-02-11,2006,2,42,33.32666667,-119.654,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,90.0,80.0,100.0,0.0,1,,True,True,240.0,213.0,3 groups.
CalCOFI0602JD,PINN,2006-02-11 18:53:00,2006-02-11,2006,2,42,33.297,-119.718,,,,,,,,,True,True,True,ZACA,Cuvier's Beaked Whale,Ziphius cavirostris,large_whale,1.0,,,0.0,2,,True,True,242.0,200.0,Porpoising.
